949	0.100249	1.01084
949	0.101321	1.01084
949	0.103276	1.01084
949	0.106164	1.01084
949	0.110059	1.01084
949	0.11506	1.01084
949	0.121298	1.01084
949	0.128942	1.01084
949	0.138203	1.01084
949	0.149347	1.01084
949	0.162704	1.01084
949	0.178684	1.01084
949	0.197797	1.01084
949	0.220676	1.01084
949	0.248111	1.01084
949	0.28109	1.01084
949	0.320847	1.01084
949	0.368933	1.01084
949	0.427302	1.01084
949	0.498424	1.01084
949	0.585427	1.01084
949	0.692292	1.01084
949	0.824094	1.01084
949	0.987329	1.01084
949	1.19033	1.01084
949	1.44382	1.01084
949	1.76165	1.01084
949	2.16172	1.01084
949	2.66728	1.01084
949	3.30853	1.01084
949	4.12487	1.01084
949	5.16771	1.01084
949	6.50436	1.01084
949	8.22302	1.01084
949	10.4395	1.01084
949	13.306	1.01084
949	17.0228	1.01084
949	21.8539	1.01084
949	28.147	1.01084
949	36.3608	1.01084
949	47.1005	1.01084
949	61.1643	1.01084
949	79.6049	1.01084
949	103.81	1.01084
949	135.608	1.01084
949	177.403	1.01084
949	232.356	1.01084
949	304.615	1.01084
949	399.611	1.01084
949	524.44	1.01084
949	688.354	1.01083
949	903.379	1.01083
949	1185.1	1.01083
949	1553.65	1.01083
949	2034.92	1.01082
949	2662.09	1.01081
949	3477.51	1.01081
949	4534.9	1.0108
949	5902.14	1.01079
949	7664.47	1.01077
949	9928.28	1.01075
949	12825.5	1.01073
949	16518.8	1.01071
949	21206.8	1.01067
949	27130.6	1.01063
949	34580.2	1.01059
949	43901.1	1.01053
949	55501.2	1.01046
949	69856.9	1.01038
949	87518	1.01029
949	109112	1.01018
949	135344	1.01005
949	166997	1.0099
949	204922	1.00974
949	250031	1.00956
949	303277	1.00935
949	365633	1.00913
949	438057	1.00888
949	521456	1.00861
949	616644	1.00833
949	724284	1.00802
949	844836	1.0077
949	978498	1.00737
949	1.12515e+06	1.00703
949	1.28429e+06	1.00669
949	1.45499e+06	1.00635
949	1.63588e+06	1.00601
949	1.82511e+06	1.00569
949	2.02032e+06	1.00538
949	2.21875e+06	1.00509
949	2.41718e+06	1.00483
949	2.6121e+06	1.00459
949	2.79972e+06	1.00438
949	2.97615e+06	1.0042
949	3.1375e+06	1.00404
949	3.28006e+06	1.00391
949	3.40038e+06	1.00381
949	3.49548e+06	1.00373
949	3.56294e+06	1.00368
949	3.60102e+06	1.00365
946.847	0.100249	1.03421
946.847	0.101321	1.03421
946.847	0.103276	1.03421
946.847	0.106164	1.03421
946.847	0.110059	1.03421
946.847	0.11506	1.03421
946.847	0.121298	1.03421
946.847	0.128942	1.03421
946.847	0.138203	1.03421
946.847	0.149347	1.03421
946.847	0.162704	1.03421
946.847	0.178684	1.03421
946.847	0.197797	1.03421
946.847	0.220676	1.03421
946.847	0.248111	1.03421
946.847	0.28109	1.03421
946.847	0.320847	1.03421
946.847	0.368933	1.03421
946.847	0.427302	1.03421
946.847	0.498424	1.03421
946.847	0.585427	1.03421
946.847	0.692292	1.03421
946.847	0.824094	1.03421
946.847	0.987329	1.03421
946.847	1.19033	1.03421
946.847	1.44382	1.03421
946.847	1.76165	1.03421
946.847	2.16172	1.03421
946.847	2.66728	1.03421
946.847	3.30853	1.03421
946.847	4.12487	1.03421
946.847	5.16771	1.03421
946.847	6.50436	1.03421
946.847	8.22302	1.03421
946.847	10.4395	1.03421
946.847	13.306	1.03421
946.847	17.0228	1.03421
946.847	21.8539	1.03421
946.847	28.147	1.03421
946.847	36.3608	1.03421
946.847	47.1005	1.03421
946.847	61.1643	1.03421
946.847	79.6049	1.03421
946.847	103.81	1.03421
946.847	135.608	1.03421
946.847	177.403	1.03421
946.847	232.356	1.03421
946.847	304.615	1.0342
946.847	399.611	1.0342
946.847	524.44	1.0342
946.847	688.354	1.03419
946.847	903.379	1.03418
946.847	1185.1	1.03417
946.847	1553.65	1.03416
946.847	2034.92	1.03415
946.847	2662.09	1.03413
946.847	3477.51	1.0341
946.847	4534.9	1.03408
946.847	5902.14	1.03404
946.847	7664.47	1.03399
946.847	9928.28	1.03394
946.847	12825.5	1.03387
946.847	16518.8	1.03378
946.847	21206.8	1.03368
946.847	27130.6	1.03356
946.847	34580.2	1.03341
946.847	43901.1	1.03322
946.847	55501.2	1.03301
946.847	69856.9	1.03275
946.847	87518	1.03246
946.847	109112	1.03211
946.847	135344	1.03171
946.847	166997	1.03125
946.847	204922	1.03073
946.847	250031	1.03015
946.847	303277	1.0295
946.847	365633	1.02879
946.847	438057	1.02801
946.847	521456	1.02716
946.847	616644	1.02626
946.847	724284	1.0253
946.847	844836	1.02429
946.847	978498	1.02325
946.847	1.12515e+06	1.02218
946.847	1.28429e+06	1.02109
