1.00017e-08	1.52876
1.00091e-08	1.52876
1.00224e-08	1.52876
1.00416e-08	1.52876
1.00668e-08	1.52876
1.0098e-08	1.52876
1.01353e-08	1.52876
1.01787e-08	1.52876
1.02283e-08	1.52876
1.02842e-08	1.52876
1.03465e-08	1.52876
1.04154e-08	1.52876
1.04908e-08	1.52876
1.0573e-08	1.52876
1.06621e-08	1.52876
1.07582e-08	1.52876
1.08616e-08	1.52876
1.09725e-08	1.52876
1.10909e-08	1.52876
1.12172e-08	1.52876
1.13516e-08	1.52876
1.14943e-08	1.52876
1.16457e-08	1.52876
1.18058e-08	1.52876
1.19752e-08	1.52876
1.21541e-08	1.52876
1.23428e-08	1.52876
1.25418e-08	1.52876
1.27514e-08	1.52876
1.2972e-08	1.52876
1.3204e-08	1.52876
1.3448e-08	1.52876
1.37044e-08	1.52876
1.39738e-08	1.52876
1.42567e-08	1.52876
1.45536e-08	1.52876
1.48654e-08	1.52876
1.51925e-08	1.52876
1.55357e-08	1.52876
1.58957e-08	1.52876
1.62734e-08	1.52876
1.66696e-08	1.52876
1.70852e-08	1.52876
1.7521e-08	1.52876
1.79782e-08	1.52876
1.84578e-08	1.52876
1.89609e-08	1.52876
1.94887e-08	1.52876
2.00425e-08	1.52876
2.06236e-08	1.52876
2.12335e-08	1.52876
2.18736e-08	1.52876
2.25457e-08	1.52876
2.32513e-08	1.52876
2.39924e-08	1.52876
2.47709e-08	1.52876
2.55888e-08	1.52876
2.64483e-08	1.52876
2.73517e-08	1.52876
2.83016e-08	1.52876
2.93006e-08	1.52876
3.03514e-08	1.52876
3.1457e-08	1.52876
3.26207e-08	1.52876
3.38459e-08	1.52876
3.5136e-08	1.52876
3.64951e-08	1.52876
3.79271e-08	1.52876
3.94365e-08	1.52876
4.1028e-08	1.52876
4.27064e-08	1.52876
4.44773e-08	1.52876
4.63461e-08	1.52876
4.83191e-08	1.52876
5.04026e-08	1.52876
5.26036e-08	1.52876
5.49295e-08	1.52876
5.73882e-08	1.52876
5.99883e-08	1.52876
6.27387e-08	1.52876
6.56491e-08	1.52876
6.873e-08	1.52876
7.19925e-08	1.52876
7.54484e-08	1.52876
7.91106e-08	1.52876
8.29926e-08	1.52876
8.71093e-08	1.52876
9.14763e-08	1.52876
9.61105e-08	1.52876
1.0103e-07	1.52876
1.06254e-07	1.52876
1.11804e-07	1.52876
1.17702e-07	1.52876
1.23973e-07	1.52876
1.30641e-07	1.52876
1.37735e-07	1.52876
1.45286e-07	1.52876
1.53324e-07	1.52876
1.61885e-07	1.52876
1.71006e-07	1.52876
1.80727e-07	1.52876
1.91092e-07	1.52876
2.02147e-07	1.52876
2.13943e-07	1.52876
2.26532e-07	1.52876
2.39975e-07	1.52876
2.54334e-07	1.52876
2.69676e-07	1.52876
2.86075e-07	1.52876
3.0361e-07	1.52876
3.22367e-07	1.52876
3.42438e-07	1.52876
3.63923e-07	1.52876
3.86928e-07	1.52876
4.11571e-07	1.52876
4.37978e-07	1.52876
4.66285e-07	1.52876
4.96638e-07	1.52876
5.29199e-07	1.52876
5.64138e-07	1.52876
6.01643e-07	1.52876
6.41916e-07	1.52876
6.85177e-07	1.52876
7.31663e-07	1.52876
7.81632e-07	1.52876
8.35362e-07	1.52876
8.93156e-07	1.52876
9.55344e-07	1.52876
1.02228e-06	1.52876
1.09435e-06	1.52876
1.17198e-06	1.52876
1.25562e-06	1.52876
1.34576e-06	1.52876
1.44295e-06	1.52876
1.54776e-06	1.52876
1.66084e-06	1.52876
1.78288e-06	1.52876
1.91461e-06	1.52876
2.05687e-06	1.52876
2.21054e-06	1.52876
2.37658e-06	1.52876
2.55605e-06	1.52876
2.7501e-06	1.52876
2.95997e-06	1.52876
3.18702e-06	1.52876
3.43272e-06	1.52876
3.69871e-06	1.52876
3.98672e-06	1.52876
4.29868e-06	1.52876
4.63668e-06	1.52876
5.00299e-06	1.52876
5.4001e-06	1.52876
5.83073e-06	1.52876
6.29783e-06	1.52876
6.80464e-06	1.52876
7.35467e-06	1.52876
7.95179e-06	1.52876
8.6002e-06	1.52876
9.30448e-06	1.52876
1.00697e-05	1.52876
1.09012e-05	1.52876
1.18052e-05	1.52876
1.27881e-05	1.52876
1.38571e-05	1.52876
1.502e-05	1.52876
1.62854e-05	1.52876
1.76627e-05	1.52876
1.91622e-05	1.52876
2.0795e-05	1.52876
2.25734e-05	1.52876
2.4511e-05	1.52877
2.66223e-05	1.52877
2.89236e-05	1.52877
3.14325e-05	1.52877
3.41683e-05	1.52877
3.71523e-05	1.52877
4.04075e-05	1.52877
4.39596e-05	1.52877
4.78362e-05	1.52877
5.20681e-05	1.52877
5.66887e-05	1.52877
6.17346e-05	1.52877
6.72463e-05	1.52878
7.32678e-05	1.52878
7.98475e-05	1.52878
8.70387e-05	1.52878
9.48995e-05	1.52878
0.000103494	1.52878
0.000112892	1.52879
0.000123171	1.52879
0.000134416	1.52879
0.000146718	1.52879
0.00016018	1.5288
0.000174914	1.5288
0.000191043	1.5288
0.0002087	1.52881
0.000228035	1.52881
0.000249209	1.52882
0.000272402	1.52882
0.000297809	1.52883
0.000325645	1.52884
0.000356147	1.52884
0.000389575	1.52885
0.000426215	1.52886
0.000466379	1.52887
0.000510414	1.52888
0.000558696	1.52889
0.000611644	1.5289
0.000669713	1.52892
0.000733407	1.52893
0.000803277	1.52895
0.000879932	1.52897
0.000964037	1.52898
0.00105633	1.52901
0.00115761	1.52903
0.00126876	1.52906
0.00139077	1.52908
0.00152469	1.52912
0.00167171	1.52915
0.00183312	1.52919
0.00201034	1.52923
0.00220493	1.52927
0.00241861	1.52932
0.00265327	1.52938
0.00291098	1.52944
0.00319402	1.5295
0.0035049	1.52957
0.00384637	1.52965
0.00422146	1.52973
0.00463349	1.52983
0.00508613	1.52993
0.00558338	1.53004
0.00612967	1.53017
0.00672984	1.5303
0.00738923	1.53045
0.00811368	1.53061
0.00890965	1.53078
0.00978418	1.53097
0.0107451	1.53118
0.0118008	1.53141
0.0129608	1.53166
0.0142353	1.53193
0.0156356	1.53222
0.0171741	1.53254
0.0188645	1.53288
0.0207217	1.53326
0.0227621	1.53366
0.0250037	1.5341
0.0274664	1.53457
0.0301717	1.53508
0.0331436	1.53562
0.0364082	1.5362
0.0399941	1.53682
0.0439327	1.53748
0.0482586	1.53817
0.0530096	1.5389
0.0582272	1.53967
0.0639567	1.54047
0.0702481	1.54129
0.0771559	1.54213
0.08474	1.54298
0.0930661	1.54382
0.102206	1.54465
0.112238	1.54544
0.123249	1.54617
0.135332	1.54682
0.148592	1.54735
0.163141	1.54772
0.179103	1.54788
0.196613	1.5478
0.21582	1.5474
0.236885	1.54663
0.259985	1.5454
0.285315	1.54365
0.313085	1.54129
0.343527	1.53822
0.376893	1.53437
0.41346	1.52963
0.453529	1.52392
0.497428	1.51717
0.545518	1.5093
0.598189	1.50027
0.655871	1.49005
0.719028	1.47863
0.78817	1.46603
0.863852	1.45232
0.946677	1.43759
1.0373	1.42194
1.13645	1.40553
1.2449	1.38853
1.3635	1.37111
1.49318	1.35346
1.63494	1.33577
1.78988	1.3182
1.9592	1.30091
2.14418	1.28402
2.34624	1.26765
2.5669	1.25185
2.80783	1.2367
